,bias,center_lat,center_long,city,city_population,date,state
263,Anti-Female Homosexual,37.285579600000005,-100.34014559999999,SAN FRANCISCO,745127.0,1996-04-13,CA
264,Anti-Female Homosexual,39.0277832,-94.65579140000001,SAN FRANCISCO,745127.0,1996-04-18,CA
265,Anti-Male Homosexual,37.474464000000005,-97.2439325,SAN FRANCISCO,745127.0,1996-04-21,CA
266,Anti-Male Homosexual,38.0466779,-97.34503649999999,SAN FRANCISCO,745127.0,1996-04-26,CA
267,Anti-Male Homosexual,38.1472334,-98.0836679,SAN FRANCISCO,745127.0,1996-04-26,CA
268,Anti-Male Homosexual,39.1270975,-100.84796879999999,SAN FRANCISCO,745127.0,1996-04-28,CA
269,Anti-Female Homosexual,38.8813958,-94.8191285,SAN FRANCISCO,745127.0,1996-04-28,CA
270,Anti-Male Homosexual,38.4972372,-94.9505207,SAN FRANCISCO,745127.0,1996-04-29,CA
271,Anti-Male Homosexual,37.8000123,-97.3183762,SAN FRANCISCO,745127.0,1996-05-03,CA
272,Anti-Male Homosexual,37.410884,-94.70496,SAN FRANCISCO,745127.0,1996-04-27,CA
273,Anti-Bisexual,38.8952893,-98.8598061,SAN FRANCISCO,745127.0,1996-05-10,CA
274,Anti-Male Homosexual,39.0228485,-94.7151865,SAN FRANCISCO,745127.0,1996-05-20,CA
275,Anti-Male Homosexual,38.7430645,-94.8255166,SAN FRANCISCO,745127.0,1996-05-21,CA
276,Anti-Male Homosexual,39.2019412,-96.3049975,SAN FRANCISCO,745127.0,1996-06-01,CA
277,Anti-Male Homosexual,37.265300399999994,-97.3717118,SAN FRANCISCO,745127.0,1996-06-02,CA
278,Anti-Male Homosexual,37.239748600000006,-96.9955918,SAN FRANCISCO,745127.0,1996-06-25,CA
279,Anti-Male Homosexual,37.8811472,-95.7333175,SAN FRANCISCO,745127.0,1996-06-05,CA
280,Anti-Male Homosexual,38.9595078,-84.3879946,SAN FRANCISCO,745127.0,1996-06-11,CA
281,Anti-Male Homosexual,38.4784144,-82.63793869999999,SAN FRANCISCO,745127.0,1996-06-14,CA
282,Anti-Male Homosexual,38.592563,-85.3177344,SAN FRANCISCO,745127.0,1996-06-19,CA
283,Anti-Male Homosexual,36.8572781,-88.35031500000001,SAN FRANCISCO,745127.0,1996-04-06,CA
284,Anti-Male Homosexual,36.9685219,-86.48080429999999,SAN FRANCISCO,745127.0,1996-06-23,CA
285,Anti-Male Homosexual,39.02756,-84.72411329999998,SAN FRANCISCO,745127.0,1996-07-02,CA
286,Anti-Male Homosexual,38.31201970000001,-84.027427,SAN FRANCISCO,745127.0,1996-07-12,CA
287,Anti-Male Homosexual,37.29393220000001,-87.1233292,SAN FRANCISCO,745127.0,1996-07-17,CA
288,Anti-Male Homosexual,37.645632899999995,-84.7721702,SAN FRANCISCO,745127.0,1996-07-24,CA
289,Anti-Male Homosexual,37.5178218,-87.69028859999999,SAN FRANCISCO,745127.0,1996-07-30,CA
290,Anti-Male Homosexual,38.37006829999999,-85.1805105,SAN FRANCISCO,745127.0,1996-08-10,CA
291,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",36.722263,-86.5772177,SAN FRANCISCO,745127.0,1996-08-18,CA
292,Anti-Male Homosexual,36.8225566,-88.64754920000001,SAN FRANCISCO,745127.0,1996-09-14,CA
293,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",37.5739497,-85.73996059999999,SAN FRANCISCO,745127.0,1996-09-19,CA
294,Anti-Male Homosexual,36.865600799999996,-87.4886186,SAN FRANCISCO,745127.0,1996-09-19,CA
295,Anti-Male Homosexual,37.700638,-83.973813,SAN FRANCISCO,745127.0,1996-01-26,CA
296,Anti-Male Homosexual,36.984789899999996,-85.06300999999999,SAN FRANCISCO,745127.0,1996-09-27,CA
297,Anti-Male Homosexual,38.194235600000006,-85.5644033,SAN FRANCISCO,745127.0,1996-09-27,CA
298,Anti-Male Homosexual,37.839333200000006,-84.2700179,SAN FRANCISCO,745127.0,1996-09-29,CA
299,Anti-Male Homosexual,37.569786799999996,-85.25273809999999,SAN FRANCISCO,745127.0,1996-10-07,CA
300,Anti-Male Homosexual,37.4800544,-86.2938637,SAN FRANCISCO,745127.0,1996-11-04,CA
301,Anti-Female Homosexual,37.1289771,-84.08326459999999,SAN FRANCISCO,745127.0,1996-10-15,CA
302,Anti-Male Homosexual,38.252664700000004,-85.7584557,SAN FRANCISCO,745127.0,1996-10-19,CA
303,Anti-Male Homosexual,39.0925597,-84.5474435,SAN FRANCISCO,745127.0,1996-10-22,CA
304,Anti-Male Homosexual,37.3281005,-87.4988882,SAN FRANCISCO,745127.0,1996-01-27,CA
305,Anti-Male Homosexual,37.3328286,-88.08113490000001,SAN FRANCISCO,745127.0,1996-11-02,CA
306,Anti-Male Homosexual,38.6411854,-83.744365,SAN FRANCISCO,745127.0,1996-11-06,CA
307,Anti-Female Homosexual,36.6072567,-83.7142848,SAN FRANCISCO,745127.0,1996-11-09,CA
308,Anti-Female Homosexual,38.30202,-84.1474297,SAN FRANCISCO,745127.0,1996-11-09,CA
309,Anti-Male Homosexual,37.9370158,-85.9916308,SAN FRANCISCO,745127.0,1996-11-21,CA
310,Anti-Male Homosexual,36.610333399999995,-88.314761,SAN FRANCISCO,745127.0,1996-11-24,CA
311,Anti-Male Homosexual,37.8806341,-84.57299609999998,SAN FRANCISCO,745127.0,1996-11-25,CA
312,Anti-Male Homosexual,37.1908777,-87.4527768,SAN FRANCISCO,745127.0,1996-11-28,CA
313,Anti-Female Homosexual,36.6650471,-87.4427878,SAN FRANCISCO,745127.0,1996-12-01,CA
314,Anti-Male Homosexual,37.771907399999996,-87.1111676,SAN FRANCISCO,745127.0,1996-12-02,CA
315,Anti-Male Homosexual,37.0833893,-88.6000478,SAN FRANCISCO,745127.0,1996-12-13,CA
316,Anti-Male Homosexual,38.2097987,-84.25298690000001,SAN FRANCISCO,745127.0,1996-12-15,CA
317,Anti-Male Homosexual,36.775878000000006,-87.3555622,SAN FRANCISCO,745127.0,1996-12-28,CA
318,Anti-Male Homosexual,36.762029999999996,-83.6949176,SAN FRANCISCO,745127.0,1996-12-23,CA
319,Anti-Male Homosexual,37.6656527,-82.77154859999999,SAN FRANCISCO,745127.0,1996-12-24,CA
320,Anti-Male Homosexual,37.1092162,-87.8819594,SAN FRANCISCO,745127.0,1996-12-23,CA
321,Anti-Male Homosexual,37.8403456,-85.9491298,SAN FRANCISCO,745127.0,1996-12-27,CA
322,Anti-Male Homosexual,36.7533781,-86.19054240000001,MANTECA,44808.0,1996-04-14,CA
323,Anti-Male Homosexual,38.2000701,-85.82274129999999,MANTECA,44808.0,1996-04-17,CA
324,Anti-Female Homosexual,30.2385294,-90.92009870000001,SANTA BARBARA,86843.0,1996-06-09,CA
325,Anti-Female Homosexual,32.2412672,-92.7159853,SAN JOSE,108447.0,1996-11-03,CA
326,Anti-Male Homosexual,30.080764000000002,-92.6715308,CAMPBELL,37844.0,1996-05-03,CA
327,Anti-Male Homosexual,30.226594899999995,-93.21737579999999,CAMPBELL,37844.0,1996-06-25,CA
328,Anti-Male Homosexual,32.5251516,-93.75017890000001,SAN JOSE,830374.0,1996-05-16,CA
329,Anti-Female Homosexual,32.4084765,-91.1867771,SAN JOSE,830374.0,1996-08-13,CA
330,Anti-Male Homosexual,30.648519099999998,-91.15649609999998,SAN JOSE,830374.0,1996-10-06,CA
331,Anti-Male Homosexual,42.104822799999994,-70.9453218,SAN JOSE,830374.0,1996-10-13,CA
332,Anti-Male Homosexual,42.6583356,-71.1367953,SAN JOSE,830374.0,1996-12-13,CA
333,Anti-Female Homosexual,42.1306554,-71.04115820000001,SUNNYVALE,121284.0,1996-04-10,CA
334,Anti-Male Homosexual,42.395640500000006,-71.1776114,SANTA CRUZ,136645.0,1996-02-11,CA
335,Anti-Male Homosexual,42.5584283,-70.880049,SANTA CRUZ,136645.0,1996-09-14,CA
336,Anti-Male Homosexual,42.433425799999995,-71.6078449,WATSONVILLE,32547.0,1996-01-28,CA
337,Anti-Male Homosexual,42.360082500000004,-71.0588801,WATSONVILLE,32547.0,1996-03-17,CA
338,Anti-Male Homosexual,41.7412773,-70.59893249999999,WATSONVILLE,32547.0,1996-04-12,CA
339,Anti-Male Homosexual,42.483419700000006,-71.51671390000001,SCOTTS VALLEY,9824.0,1996-05-10,CA
340,Anti-Male Homosexual,42.3328668,-71.1727583,REDDING,73942.0,1996-10-17,CA
341,Anti-Male Homosexual,42.473695899999996,-73.1662138,REDDING,73942.0,1996-12-09,CA
342,Anti-Male Homosexual,41.5532208,-70.60858859999999,VACAVILLE,84188.0,1996-10-27,CA
343,Anti-Male Homosexual,42.279286,-71.4161565,SANTA ROSA,160753.0,1996-06-29,CA
344,Anti-Male Homosexual,42.5750883,-71.998133,SANTA ROSA,160753.0,1996-07-27,CA
345,Anti-Male Homosexual,42.6408105,-72.49963670000001,SANTA ROSA,160753.0,1996-08-08,CA
346,Anti-Male Homosexual,42.615928499999995,-70.66198879999999,SANTA ROSA,160753.0,1996-08-10,CA
347,Anti-Male Homosexual,42.2070391,-71.68562359999999,SANTA ROSA,160753.0,1996-08-30,CA
348,Anti-Male Homosexual,42.2570866,-72.5168859,SANTA ROSA,160753.0,1996-09-03,CA
349,Anti-Male Homosexual,42.195979799999996,-73.36200799999999,SANTA ROSA,160753.0,1996-08-30,CA
350,Anti-Male Homosexual,42.587915,-72.59941040000001,SANTA ROSA,160753.0,1996-09-05,CA
351,Anti-Male Homosexual,42.611201799999996,-71.5745152,SANTA ROSA,160753.0,1996-09-09,CA
352,Anti-Male Homosexual,42.760368799999995,-71.03144509999998,SANTA ROSA,160753.0,1996-09-12,CA
353,Anti-Male Homosexual,42.2000966,-71.42450490000002,SANTA ROSA,118625.0,1996-08-09,CA
354,Anti-Male Homosexual,42.2042586,-72.61620090000001,SANTA ROSA,118625.0,1996-08-17,CA
355,Anti-Female Homosexual,42.1306357,-71.5412077,SANTA ROSA,118625.0,1996-09-25,CA
356,Anti-Male Homosexual,42.679183200000004,-70.8411558,SONOMA,8314.0,1996-07-22,CA
357,Anti-Male Homosexual,41.99327520000001,-70.72847850000001,PETALUMA,46609.0,1996-07-12,CA
358,Anti-Male Homosexual,42.455645200000006,-71.6731242,ROHNERT PARK,0.0,1996-04-01,CA
359,Anti-Male Homosexual,42.5250906,-71.759794,MODESTO,105231.0,1996-10-03,CA
360,Anti-Male Homosexual,39.752551200000006,-105.0010203,MODESTO,178865.0,1996-05-10,CA
361,Anti-Male Homosexual,42.4184296,-71.10616390000001,TURLOCK,47019.0,1996-12-03,CA
362,Anti-Male Homosexual,42.3527105,-72.0449783,VENTURA,97657.0,1996-09-11,CA
363,Anti-Male Homosexual,42.525656299999994,-71.09528909999999,DAVIS,48960.0,1996-10-26,CA
364,Anti-Male Homosexual,42.6556505,-70.620363,DAVIS,0.0,1996-11-20,CA
365,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",42.566751200000006,-73.0287112,AURORA,223630.0,1996-04-26,CO
366,Anti-Female Homosexual,42.3875968,-71.0994968,AURORA,223630.0,1996-07-07,CO
367,Anti-Male Homosexual,42.212542299999996,-72.191185,BOULDER,89522.0,1996-07-28,CO
368,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",42.3497948,-71.2250533,BOULDER,0.0,1996-04-18,CO
369,Anti-Male Homosexual,42.6871009,-72.04395290000001,COLORADO SPRINGS,331020.0,1996-02-09,CO
370,Anti-Male Homosexual,42.374776000000004,-70.9862693,COLORADO SPRINGS,331020.0,1996-02-15,CO
371,Anti-Male Homosexual,42.0667652,-71.32811140000001,COLORADO SPRINGS,331020.0,1996-03-10,CO
372,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",38.88455820000001,-75.8271563,COLORADO SPRINGS,0.0,1996-08-13,CO
373,Anti-Male Homosexual,39.373714899999996,-76.9677566,DENVER,516224.0,1996-11-14,CO
374,Anti-Bisexual,43.910635299999996,-69.82060229999999,DANBURY,64654.0,1996-07-18,CT
375,Anti-Male Homosexual,44.588405200000004,-69.5986469,GUILFORD,20088.0,1996-12-07,CT
376,Anti-Male Homosexual,43.6795314,-70.44422519999999,MILFORD,49076.0,1996-11-20,CT
377,Anti-Male Homosexual,46.126180600000005,-67.8402316,NEW BRITAIN,69865.0,1996-07-09,CT
378,Anti-Male Homosexual,43.0881256,-70.736137,NEW HAVEN,119566.0,1996-07-16,CT
379,Anti-Female Homosexual,44.4752929,-70.1880811,NEW HAVEN,119566.0,1996-03-30,CT
380,Anti-Male Homosexual,44.238682,-70.0356069,NEW HAVEN,119566.0,1996-06-23,CT
381,Anti-Male Homosexual,44.213956599999996,-70.5448096,NEW HAVEN,119566.0,1996-07-10,CT
382,Anti-Female Homosexual,43.5177659,-70.3772911,NEW HAVEN,119566.0,1996-08-08,CT
383,Anti-Male Homosexual,44.9656821,-70.64271020000001,NORWICH,35492.0,1996-09-29,CT
384,Anti-Male Homosexual,42.5291989,-85.8553031,WEST HARTFORD,60161.0,1996-10-02,CT
385,Anti-Male Homosexual,43.8019592,-83.0007774,STORRS,0.0,1996-05-05,CT
386,Anti-Male Homosexual,42.516131,-83.2625577,WASHINGTON,543000.0,1996-05-25,DC
387,Anti-Female Homosexual,42.5467012,-83.2113192,WASHINGTON,543000.0,1996-06-21,DC
388,Anti-Male Homosexual,41.8325486,-83.8624411,WASHINGTON,543000.0,1996-07-01,DC
389,Anti-Male Homosexual,45.216675099999996,-85.0139419,WASHINGTON,543000.0,1996-09-11,DC
390,Anti-Male Homosexual,43.3609299,-83.88511170000001,WASHINGTON,543000.0,1996-11-13,DC
391,Anti-Male Homosexual,43.012550899999994,-82.93447909999999,NEW CASTLE,354174.0,1996-10-16,DE
392,Anti-Male Homosexual,42.2745346,-86.2767995,NEWARK,0.0,1996-03-14,DE
393,Anti-Male Homosexual,43.034749100000006,-83.5180063,NEWARK,0.0,1996-05-16,DE
394,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",44.8955578,-85.4164605,DE,0.0,1996-01-16,DE
395,Anti-Male Homosexual,42.797806099999995,-83.70494980000001,DE,93031.0,1996-10-23,DE
396,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",43.0630734,-86.2283864,INVERNESS,96265.0,1996-09-30,FL
397,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",42.6458682,-85.2908403,JACKSONVILLE,690367.0,1996-07-11,FL
398,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",43.2916975,-84.6075004,TAMPA,294670.0,1996-10-25,FL
399,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",42.245869,-84.4013462,TEMPLE TERRACE,16878.0,1996-01-07,FL
400,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",42.60808839999999,-83.3438247,TALLAHASSEE,138001.0,1996-05-12,FL
401,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",42.6811436,-82.7368616,WEST PALM BEACH,77873.0,1996-04-18,FL
402,Anti-Male Homosexual,44.42140620000001,-84.11666740000001,ATLANTA,375561.0,1996-01-28,GA
403,Anti-Male Homosexual,43.419469899999996,-83.9508068,ATLANTA,375561.0,1996-02-13,GA
404,Anti-Male Homosexual,43.2994596,-84.1428734,ATLANTA,375561.0,1996-02-25,GA
405,Anti-Male Homosexual,44.3636378,-84.4103263,ATLANTA,375561.0,1996-03-18,GA
406,Anti-Male Homosexual,46.4977115,-84.3475876,ATLANTA,375561.0,1996-08-04,GA
407,Anti-Male Homosexual,46.4977115,-84.3475876,ATLANTA,375561.0,1996-08-21,GA
408,Anti-Male Homosexual,42.670782,-83.0329934,ATLANTA,375561.0,1996-10-14,GA
409,Anti-Male Homosexual,43.524474700000006,-84.6947325,ATLANTA,375561.0,1996-10-24,GA
410,Anti-Male Homosexual,42.46059,-83.6516063,ATLANTA,375561.0,1996-11-03,GA
411,Anti-Male Homosexual,42.0639323,-83.2610406,ATLANTA,375561.0,1996-12-05,GA
412,Anti-Male Homosexual,42.5144566,-83.01465259999999,COUNCIL BLUFFS,55295.0,1996-01-14,IA
413,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",42.726701399999996,-85.1336129,BOISE,153258.0,1996-01-01,ID
414,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",45.8848164,-95.37766629999999,BOISE,153258.0,1996-06-07,ID
415,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",44.840798,-93.29827990000001,POCATELLO,52087.0,1996-10-18,ID
416,Anti-Male Homosexual,45.076076,-93.3327283,IDAHO FALLS,52395.0,1996-03-19,ID
417,Anti-Male Homosexual,44.8277446,-92.9438218,MOUNTAIN HOME,9863.0,1996-04-20,ID
418,Anti-Male Homosexual,44.95299910000001,-93.57636219999999,GOODING,3390.0,1996-07-15,ID
419,Anti-Female Homosexual,45.1258332,-94.5283333,MT. STERLING,2059.0,1996-02-09,IL
420,Anti-Male Homosexual,43.938846000000005,-94.92970890000001,URBANA,37849.0,1996-05-11,IL
421,Anti-Male Homosexual,45.065521200000006,-93.20189079999999,URBANA,37849.0,1996-07-13,IL
422,Anti-Male Homosexual,45.0380201,-93.38661850000001,CHAMPAIGN,0.0,1996-03-08,IL
423,Anti-Male Homosexual,45.569965,-93.58162779999999,ELK GROVE VILLAGE,34301.0,1996-04-13,IL
424,Anti-Male Homosexual,44.8832982,-93.28300209999999,GLENVIEW,38141.0,1996-07-27,IL
425,Anti-Male Homosexual,44.0121221,-92.4801989,GLENVIEW,38141.0,1996-08-11,IL
426,Anti-Male Homosexual,44.739410299999996,-93.1257723,GLENVIEW,38141.0,1996-08-15,IL
427,Anti-Male Homosexual,40.129412,-91.51867370000001,WHEATON,113933.0,1996-12-01,IL
428,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",37.4350477,-90.9584571,WHEATON,113933.0,1996-12-22,IL
429,Anti-Male Homosexual,38.6631083,-90.5770675,WHEATON,113933.0,1996-12-01,IL
430,Anti-Female Homosexual,37.103666499999996,-93.81854009999999,JACKSONVILLE,19365.0,1996-04-30,IL
431,Anti-Male Homosexual,38.7208842,-90.2973358,OREGON,4364.0,1996-01-30,IL
432,Anti-Male Homosexual,36.876719,-89.5878579,PEORIA,113790.0,1996-07-01,IL
433,Anti-Male Homosexual,31.327118900000002,-89.2903392,PEORIA,113790.0,1996-11-15,IL
434,Anti-Bisexual,31.5604442,-91.403171,CUTLER,525.0,1996-02-02,IL
435,Anti-Male Homosexual,47.416416999999996,-105.588264,SPRINGFIELD,106794.0,1996-07-02,IL
436,Anti-Male Homosexual,46.3190976,-111.5208023,CHICAGO,2754118.0,1996-02-06,IL
437,Anti-Male Homosexual,41.6918434,-98.00120909999998,CHICAGO,2754118.0,1996-02-19,IL
438,Anti-Male Homosexual,42.8727833,-100.5509669,CHICAGO,2754118.0,1996-07-09,IL
439,Anti-Male Homosexual,35.91014379999999,-79.0752895,CHICAGO,2754118.0,1996-10-21,IL
440,Anti-Female Homosexual,34.3557241,-77.8999864,CHICAGO,2754118.0,1996-11-01,IL
441,Anti-Male Homosexual,35.2270869,-80.8431267,CHICAGO,2754118.0,1996-11-12,IL
442,Anti-Male Homosexual,36.180986499999996,-77.6666415,BLOOMINGTON,63527.0,1996-03-10,IN
443,Anti-Male Homosexual,34.31349960000001,-79.03725440000001,BLOOMINGTON,63527.0,1996-01-01,IN
444,Anti-Male Homosexual,35.0526641,-78.87835849999999,BLOOMINGTON,63527.0,1996-01-23,IN
445,Anti-Female Homosexual,35.430671200000006,-82.5012316,BLOOMINGTON,63527.0,1996-01-04,IN
446,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",35.262082,-81.1873005,BLOOMINGTON,0.0,1996-10-17,IN
447,Anti-Male Homosexual,35.596270200000006,-78.12415909999999,WEST LAFAYETTE,0.0,1996-10-28,IN
448,Anti-Male Homosexual,35.7292987,-81.383421,WICHITA,312706.0,1996-04-06,KS
449,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",35.8264981,-82.54929990000001,WICHITA,312706.0,1996-06-15,KS
450,Anti-Male Homosexual,35.1168131,-80.7236804,WICHITA,312706.0,1996-06-19,KS
451,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",35.8940263,-80.5614494,WICHITA,312706.0,1996-08-21,KS
452,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",35.5859146,-80.80814129999999,WICHITA,312706.0,1996-08-31,KS
453,Anti-Female Homosexual,35.1965531,-78.0663788,WICHITA,312706.0,1996-10-05,KS
454,Anti-Female Homosexual,35.974598,-77.9655406,WICHITA,312706.0,1996-10-12,KS
455,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",35.720146299999996,-79.1772371,ASHLAND,24318.0,1996-04-23,KY
456,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",34.9393201,-79.7739457,ALEXANDRIA,17848.0,1996-10-12,KY
457,Anti-Male Homosexual,35.4887145,-82.9887477,LEXINGTON,241150.0,1996-10-07,KY
458,Anti-Male Homosexual,46.8769487,-96.8999057,INDEPENDENCE,6821.0,1996-03-30,KY
459,Anti-Female Homosexual,42.7348102,-71.6581267,KY,0.0,1996-08-24,KY
460,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",43.0612461,-71.2888619,MOREHEAD,0.0,1996-02-19,KY
461,Anti-Male Homosexual,42.9814292,-70.9477546,BOSSIER CITY,54872.0,1996-12-27,LA
462,Anti-Male Homosexual,43.5475771,-71.4067385,NEW ORLEANS,488300.0,1996-04-20,LA
463,Anti-Male Homosexual,43.527854600000005,-71.47035090000001,PROVINCETOWN,3785.0,1996-04-19,MA
464,Anti-Female Homosexual,43.122244,-71.0120127,WEST YARMOUTH,22517.0,1996-01-16,MA
465,Anti-Male Homosexual,42.8695335,-71.03450179999999,TAUNTON,52058.0,1996-06-14,MA
466,Anti-Male Homosexual,42.77340220000001,-72.38312359999999,SAUGUS,27138.0,1996-12-19,MA
467,Anti-Male Homosexual,41.0414857,-74.129032,SALEM,0.0,1996-01-16,MA
468,Anti-Male Homosexual,40.6409347,-74.88127800000001,SALEM,0.0,1996-04-29,MA
469,Anti-Female Homosexual,39.8909466,-75.07295040000001,TURNER FALLS,8459.0,1996-10-04,MA
470,Anti-Male Homosexual,39.7649223,-74.2693297,CHICOPEE,55487.0,1996-05-19,MA
471,Anti-Female Homosexual,40.6687141,-74.11430909999999,CHICOPEE,55487.0,1996-09-01,MA
472,Anti-Male Homosexual,40.1462213,-74.7118264,NORTHAMPTON,29121.0,1996-01-25,MA
473,Anti-Male Homosexual,39.7009494,-74.8896088,AMHERST,0.0,1996-10-17,MA
474,Anti-Male Homosexual,40.2023354,-74.0120814,AMHERST,0.0,1996-11-03,MA
475,Anti-Male Homosexual,39.427337,-75.2340768,BEDFORD,13511.0,1996-05-06,MA
476,Anti-Male Homosexual,40.071222,-74.8648873,CAMBRIDGE,100725.0,1996-09-17,MA
477,Anti-Male Homosexual,40.8403778,-74.09069740000001,HOPKINTON,9554.0,1996-08-12,MA
478,Anti-Male Homosexual,40.858432799999996,-74.16375529999999,LOWELL,96863.0,1996-07-29,MA
479,Anti-Male Homosexual,40.833989,-74.0970865,CHESTNUTHILL,0.0,1996-05-01,MA
480,Anti-Male Homosexual,40.827044799999996,-73.97569399999999,CAMBRIDGE,0.0,1996-09-21,MA
481,Anti-Male Homosexual,39.5287282,-74.6479364,CAMBRIDGE,0.0,1996-11-27,MA
482,Anti-Male Homosexual,41.1534294,-74.5762713,BROCKTON,88148.0,1996-03-19,MA
483,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",40.7464901,-74.1562551,MIDDLEBORO,19055.0,1996-05-17,MA
484,Anti-Male Homosexual,40.85815529999999,-74.0806971,MIDDLEBORO,19055.0,1996-05-19,MA
485,Anti-Male Homosexual,40.4289526,-74.16509909999999,MIDDLEBORO,19055.0,1996-05-19,MA
486,Anti-Male Homosexual,40.40372,-73.991527,BOSTON,552519.0,1996-01-08,MA
487,Anti-Male Homosexual,40.3016375,-74.73610129999999,BOSTON,552519.0,1996-01-20,MA
488,Anti-Male Homosexual,40.8823215,-74.08319709999999,BOSTON,552519.0,1996-07-11,MA
489,Anti-Male Homosexual,39.9676482,-74.8003877,BOSTON,552519.0,1996-07-17,MA
490,Anti-Male Homosexual,40.5409367,-74.5876569,BOSTON,552519.0,1996-08-11,MA
491,Anti-Male Homosexual,39.891224799999996,-74.9218324,BOSTON,552519.0,1996-08-16,MA
492,Anti-Male Homosexual,40.902599,-74.0618074,BOSTON,552519.0,1996-06-23,MA
493,Anti-Male Homosexual,39.7904071,-75.23780129999999,BOSTON,552519.0,1996-09-03,MA
494,Anti-Male Homosexual,40.7340454,-74.3206696,BOSTON,552519.0,1996-09-07,MA
495,Anti-Male Homosexual,39.5207646,-74.9530257,BOSTON,552519.0,1996-09-15,MA
496,Anti-Male Homosexual,39.968881700000004,-74.948886,BOSTON,552519.0,1996-10-05,MA
497,Anti-Male Homosexual,40.8262481,-74.5692628,BOSTON,552519.0,1996-10-11,MA
